station_code,time,temperature,humidity,precipitation,visibility_m,wind_speed_kmh,weather_code,is_fog
TDL,2023-05-23T18:00,38.3,21,0.0,,33.5,3,False
TDL,2023-05-23T19:00,33.5,35,0.0,,21.7,3,False
TDL,2023-05-23T20:00,33.7,33,0.0,,15.5,3,False
TDL,2023-05-23T21:00,33.6,31,0.0,,7.4,3,False
TDL,2023-05-23T22:00,32.8,32,0.0,,11.8,3,False
TDL,2023-05-23T23:00,31.8,34,0.0,,6.2,3,False
TDL,2023-05-24T00:00,32.6,32,0.0,,2.8,2,False
TDL,2023-05-24T01:00,29.7,40,0.0,,5.2,0,False
TDL,2023-05-24T02:00,30.2,39,0.0,,5.4,0,False
TDL,2023-05-24T03:00,29.4,41,0.0,,5.4,1,False
TDL,2023-05-24T04:00,28.0,45,0.0,,5.2,2,False
TDL,2023-05-24T05:00,27.7,45,0.0,,4.6,3,False
TDL,2023-05-24T06:00,28.6,44,0.0,,6.5,0,False
TDL,2023-05-24T07:00,31.1,39,0.0,,6.1,0,False
TDL,2023-05-24T08:00,33.2,35,0.0,,6.6,1,False
TDL,2023-05-24T09:00,34.8,33,0.0,,3.3,0,False
TDL,2023-05-24T10:00,36.1,31,0.0,,3.1,0,False
TDL,2023-05-24T11:00,37.4,29,0.0,,2.3,0,False
TDL,2023-05-24T12:00,38.7,26,0.0,,3.1,1,False
TDL,2023-05-24T13:00,39.4,23,0.0,,5.6,3,False
TDL,2023-05-24T14:00,39.9,20,0.0,,13.8,3,False
TDL,2023-05-24T15:00,39.4,19,0.0,,13.6,3,False
TDL,2023-05-24T16:00,38.8,19,0.0,,18.4,3,False
TDL,2023-05-24T17:00,35.9,26,0.0,,16.3,3,False
TDL,2023-05-24T18:00,34.7,32,0.0,,21.2,3,False
TDL,2023-05-24T19:00,31.3,49,0.0,,18.0,3,False
TDL,2023-05-24T20:00,31.3,48,0.0,,13.4,3,False
TDL,2023-05-24T21:00,31.3,45,0.0,,15.3,3,False
TDL,2023-05-24T22:00,28.3,67,0.6,,16.0,53,False
TDL,2023-05-24T23:00,27.4,72,0.2,,5.9,51,False
TDL,2023-05-25T00:00,27.2,72,0.0,,0.5,3,False
TDL,2023-05-25T01:00,26.9,72,0.0,,1.1,3,False
TDL,2023-05-25T02:00,27.1,70,0.0,,4.1,3,False
TDL,2023-05-25T03:00,26.8,68,0.0,,5.4,1,False
TDL,2023-05-25T04:00,25.6,73,0.0,,4.7,0,False
TDL,2023-05-25T05:00,25.2,80,0.0,,4.4,0,False
TDL,2023-05-25T06:00,25.7,77,0.0,,4.9,3,False
TDL,2023-05-25T07:00,26.9,68,0.0,,7.9,3,False
TDL,2023-05-25T08:00,28.7,56,0.0,,9.0,3,False
TDL,2023-05-25T09:00,29.7,52,0.0,,5.7,3,False
TDL,2023-05-25T10:00,31.4,47,0.4,,12.6,51,False
TDL,2023-05-25T11:00,29.6,52,0.1,,9.0,51,False
TDL,2023-05-25T12:00,30.3,49,0.0,,8.3,1,False
TDL,2023-05-25T13:00,32.6,42,0.0,,6.0,3,False
TDL,2023-05-25T14:00,33.5,39,0.0,,5.1,3,False
TDL,2023-05-25T15:00,34.1,38,0.0,,6.0,2,False
TDL,2023-05-25T16:00,34.2,38,0.0,,9.6,0,False
TDL,2023-05-25T17:00,34.8,32,0.1,,8.8,51,False
TDL,2023-05-25T18:00,32.8,37,0.0,,17.2,2,False
TDL,2023-05-25T19:00,29.7,45,0.0,,9.0,0,False
TDL,2023-05-25T20:00,29.4,45,0.0,,8.3,1,False
TDL,2023-05-25T21:00,28.5,48,0.0,,5.0,0,False
TDL,2023-05-25T22:00,28.1,48,0.0,,11.3,3,False
TDL,2023-05-25T23:00,27.6,50,0.0,,6.2,3,False
TDL,2023-05-26T00:00,27.1,52,0.0,,9.5,3,False
TDL,2023-05-26T01:00,26.8,55,0.0,,7.5,1,False
TDL,2023-05-26T02:00,25.3,62,0.0,,6.4,3,False
TDL,2023-05-26T03:00,24.1,74,1.0,,14.8,55,False
TDL,2023-05-26T04:00,23.9,74,0.0,,13.5,3,False
TDL,2023-05-26T05:00,21.7,92,0.4,,8.4,51,False
TDL,2023-05-26T06:00,22.0,91,0.0,,11.9,3,False
TDL,2023-05-26T07:00,22.7,88,0.0,,10.2,3,False
TDL,2023-05-26T08:00,24.4,77,0.0,,8.7,3,False
TDL,2023-05-26T09:00,27.0,64,0.0,,9.8,0,False
TDL,2023-05-26T10:00,29.2,55,0.0,,10.4,0,False
TDL,2023-05-26T11:00,31.0,48,0.0,,10.5,0,False
TDL,2023-05-26T12:00,32.3,43,0.0,,10.0,0,False
TDL,2023-05-26T13:00,33.3,40,0.0,,9.0,0,False
TDL,2023-05-26T14:00,34.0,37,0.0,,8.9,0,False
TDL,2023-05-26T15:00,34.1,36,0.0,,7.0,0,False
TDL,2023-05-26T16:00,34.2,33,0.0,,10.8,3,False
TDL,2023-05-26T17:00,30.9,47,0.0,,2.2,1,False
TDL,2023-05-26T18:00,29.8,53,0.0,,3.8,0,False
TDL,2023-05-26T19:00,27.8,59,0.0,,5.6,0,False
TDL,2023-05-26T20:00,27.7,60,0.0,,3.3,1,False
TDL,2023-05-26T21:00,26.9,61,0.0,,5.1,1,False
TDL,2023-05-26T22:00,26.5,64,0.0,,7.6,1,False
TDL,2023-05-26T23:00,26.1,64,0.0,,6.6,3,False
TDL,2023-05-27T00:00,26.2,63,0.0,,10.6,3,False
TDL,2023-05-27T01:00,25.4,65,0.0,,9.5,0,False
TDL,2023-05-27T02:00,24.7,69,0.0,,11.0,0,False
TDL,2023-05-27T03:00,24.3,70,0.0,,6.7,0,False
TDL,2023-05-27T04:00,23.6,76,0.6,,15.7,53,False
TDL,2023-05-27T05:00,25.2,62,5.8,,12.4,63,False
TDL,2023-05-27T06:00,26.4,60,0.0,,11.4,3,False
TDL,2023-05-27T07:00,27.7,58,0.0,,9.5,3,False
TDL,2023-05-27T08:00,25.2,67,0.0,,24.0,3,False
TDL,2023-05-27T09:00,28.8,53,0.0,,12.1,3,False
TDL,2023-05-27T10:00,30.1,47,0.0,,18.5,3,False
TDL,2023-05-27T11:00,28.4,50,0.0,,11.1,3,False
TDL,2023-05-27T12:00,31.1,42,0.0,,14.3,3,False
TDL,2023-05-27T13:00,32.7,39,0.0,,8.2,3,False
TDL,2023-05-27T14:00,33.3,38,0.0,,9.7,3,False
TDL,2023-05-27T15:00,33.6,37,0.0,,7.8,3,False
TDL,2023-05-27T16:00,33.6,39,0.0,,6.9,0,False
TDL,2023-05-27T17:00,30.3,50,0.0,,2.8,0,False
TDL,2023-05-27T18:00,29.1,68,0.0,,2.3,0,False
TDL,2023-05-27T19:00,28.8,57,0.0,,2.9,0,False
TDL,2023-05-27T20:00,28.5,58,0.0,,1.5,0,False
TDL,2023-05-27T21:00,28.2,59,0.0,,1.3,0,False
TDL,2023-05-27T22:00,28.2,59,0.0,,1.3,0,False
TDL,2023-05-27T23:00,26.3,68,0.0,,5.7,0,False
TDL,2023-05-28T00:00,26.0,67,0.0,,7.2,0,False
TDL,2023-05-28T01:00,25.5,68,0.0,,6.3,0,False
TDL,2023-05-28T02:00,24.9,71,0.0,,5.8,0,False
TDL,2023-05-28T03:00,24.4,74,0.0,,4.7,0,False
TDL,2023-05-28T04:00,24.4,74,0.0,,6.1,0,False
TDL,2023-05-28T05:00,24.2,82,0.0,,3.8,0,False
TDL,2023-05-28T06:00,25.0,78,0.0,,2.6,3,False
TDL,2023-05-28T07:00,25.8,76,0.0,,12.8,3,False
TDL,2023-05-28T08:00,26.5,70,0.0,,4.2,3,False
TDL,2023-05-28T09:00,28.4,62,0.0,,7.6,3,False
TDL,2023-05-28T10:00,29.8,57,0.0,,5.7,3,False
TDL,2023-05-28T11:00,31.7,52,0.0,,3.4,2,False
TDL,2023-05-28T12:00,32.9,49,0.0,,3.4,3,False
TDL,2023-05-28T13:00,33.7,46,0.0,,1.9,3,False
TDL,2023-05-28T14:00,34.0,45,0.0,,2.9,3,False
TDL,2023-05-28T15:00,34.5,43,0.0,,3.9,1,False
TDL,2023-05-28T16:00,34.3,43,0.0,,1.5,1,False
TDL,2023-05-28T17:00,31.8,48,0.0,,21.7,3,False
TDL,2023-05-28T18:00,27.4,62,0.0,,7.9,2,False
TDL,2023-05-28T19:00,27.0,65,0.0,,11.9,3,False
TDL,2023-05-28T20:00,26.5,69,0.0,,6.0,3,False
TDL,2023-05-28T21:00,26.5,71,0.0,,3.4,3,False
TDL,2023-05-28T22:00,25.8,75,0.0,,5.4,3,False
TDL,2023-05-28T23:00,25.9,73,0.0,,4.5,3,False
TDL,2023-05-29T00:00,25.2,77,0.0,,2.7,1,False
TDL,2023-05-29T01:00,25.0,78,0.0,,4.0,1,False
TDL,2023-05-29T02:00,24.2,83,0.0,,4.8,3,False
TDL,2023-05-29T03:00,24.2,84,0.0,,4.5,0,False
TDL,2023-05-29T04:00,24.2,82,0.0,,5.0,0,False
TDL,2023-05-29T05:00,23.8,86,0.0,,5.2,0,False
TDL,2023-05-29T06:00,25.1,78,0.0,,7.6,1,False
TDL,2023-05-29T07:00,26.7,71,0.0,,9.3,0,False
TDL,2023-05-29T08:00,28.7,65,0.0,,7.7,0,False
TDL,2023-05-29T09:00,30.8,57,0.0,,11.0,0,False
TDL,2023-05-29T10:00,32.6,50,0.0,,11.5,0,False
TDL,2023-05-29T11:00,33.9,43,0.0,,9.4,0,False
TDL,2023-05-29T12:00,34.8,40,0.0,,7.7,2,False
TDL,2023-05-29T13:00,35.8,37,0.0,,10.6,3,False
TDL,2023-05-29T14:00,26.7,69,0.4,,8.7,51,False
TDL,2023-05-29T15:00,26.8,75,1.0,,6.6,55,False
TDL,2023-05-29T16:00,28.5,65,0.0,,3.6,1,False
TDL,2023-05-29T17:00,27.4,71,0.0,,7.6,1,False
TDL,2023-05-29T18:00,26.8,70,0.0,,3.7,1,False
TDL,2023-05-29T19:00,26.2,73,0.0,,0.8,0,False
TDL,2023-05-29T20:00,25.9,74,0.0,,0.4,0,False
TDL,2023-05-29T21:00,24.4,83,0.0,,5.1,0,False
TDL,2023-05-29T22:00,25.5,76,0.0,,1.8,0,False
TDL,2023-05-29T23:00,24.2,83,0.0,,4.9,0,False
TDL,2023-05-30T00:00,23.6,87,0.0,,5.6,0,False
TDL,2023-05-30T01:00,23.7,86,0.0,,11.2,0,False
TDL,2023-05-30T02:00,23.8,83,0.0,,9.2,0,False
TDL,2023-05-30T03:00,23.4,85,0.0,,7.1,0,False
TDL,2023-05-30T04:00,22.6,90,0.0,,5.4,0,False
TDL,2023-05-30T05:00,23.5,84,0.0,,5.1,0,False
TDL,2023-05-30T06:00,25.0,78,0.0,,3.6,0,False
TDL,2023-05-30T07:00,26.7,72,0.0,,4.4,0,False
TDL,2023-05-30T08:00,29.0,64,0.0,,4.9,0,False
TDL,2023-05-30T09:00,31.6,53,0.0,,5.4,0,False
TDL,2023-05-30T10:00,33.7,40,0.0,,5.4,0,False
TDL,2023-05-30T11:00,34.8,35,0.0,,2.5,1,False
TDL,2023-05-30T12:00,35.4,34,0.0,,2.6,0,False
TDL,2023-05-30T13:00,35.8,34,0.0,,6.9,1,False
TDL,2023-05-30T14:00,36.0,33,0.0,,9.9,1,False
TDL,2023-05-30T15:00,35.5,33,0.0,,10.2,1,False
TDL,2023-05-30T16:00,35.0,35,0.0,,7.2,0,False
TDL,2023-05-30T17:00,32.2,43,0.0,,12.4,0,False
TDL,2023-05-30T18:00,30.8,49,0.0,,10.6,0,False
TDL,2023-05-30T19:00,29.1,53,0.0,,8.1,0,False
TDL,2023-05-30T20:00,28.0,56,0.0,,7.3,0,False
TDL,2023-05-30T21:00,27.0,61,0.0,,6.4,0,False
TDL,2023-05-30T22:00,26.7,63,0.0,,7.8,0,False
TDL,2023-05-30T23:00,26.6,64,0.0,,7.6,0,False
TDL,2023-05-31T00:00,25.8,68,0.0,,5.8,0,False
TDL,2023-05-31T01:00,25.3,71,0.0,,6.3,0,False
TDL,2023-05-31T02:00,25.6,69,0.0,,7.5,0,False
TDL,2023-05-31T03:00,24.9,72,0.0,,5.4,0,False
TDL,2023-05-31T04:00,24.2,76,0.0,,5.7,0,False
TDL,2023-05-31T05:00,24.2,68,0.0,,9.8,0,False
TDL,2023-05-31T06:00,25.2,66,0.0,,12.0,0,False
TDL,2023-05-31T07:00,26.4,63,0.0,,15.7,0,False
TDL,2023-05-31T08:00,27.2,62,0.0,,15.2,0,False
TDL,2023-05-31T09:00,28.3,60,0.0,,14.1,0,False
TDL,2023-05-31T10:00,29.4,56,0.0,,14.0,0,False
TDL,2023-05-31T11:00,30.7,51,0.0,,12.9,0,False
TDL,2023-05-31T12:00,31.9,45,0.0,,13.0,0,False
TDL,2023-05-31T13:00,32.8,40,0.0,,12.6,0,False
TDL,2023-05-31T14:00,33.3,38,0.0,,13.0,0,False
TDL,2023-05-31T15:00,33.1,39,0.0,,11.3,0,False
TDL,2023-05-31T16:00,33.0,39,0.0,,8.3,0,False
TDL,2023-05-31T17:00,33.3,34,0.1,,15.7,51,False
TDL,2023-05-31T18:00,31.5,39,0.0,,14.3,0,False
TDL,2023-05-31T19:00,29.6,45,0.0,,13.6,0,False
TDL,2023-05-31T20:00,27.8,50,0.0,,15.7,0,False
TDL,2023-05-31T21:00,27.0,54,0.0,,16.6,0,False
TDL,2023-05-31T22:00,26.0,63,0.0,,13.4,0,False
TDL,2023-05-31T23:00,25.3,68,0.0,,11.4,0,False
TDL,2023-06-01T00:00,24.6,71,0.0,,9.9,0,False
TDL,2023-06-01T01:00,23.9,75,0.0,,7.3,0,False
TDL,2023-06-01T02:00,23.1,79,0.0,,5.4,0,False
TDL,2023-06-01T03:00,22.4,82,0.0,,5.2,0,False
TDL,2023-06-01T04:00,21.8,85,0.0,,7.0,0,False
TDL,2023-06-01T05:00,22.3,74,0.0,,5.6,0,False
TDL,2023-06-01T06:00,23.7,69,0.0,,5.1,0,False
TDL,2023-06-01T07:00,25.3,63,0.0,,5.1,0,False
TDL,2023-06-01T08:00,27.4,56,0.0,,3.6,0,False
TDL,2023-06-01T09:00,29.7,46,0.0,,3.8,0,False
TDL,2023-06-01T10:00,31.6,38,0.0,,5.2,0,False
TDL,2023-06-01T11:00,33.1,35,0.0,,6.6,0,False
TDL,2023-06-01T12:00,34.1,33,0.0,,9.4,0,False
TDL,2023-06-01T13:00,34.8,33,0.0,,10.9,0,False
TDL,2023-06-01T14:00,35.2,33,0.0,,11.9,0,False
TDL,2023-06-01T15:00,35.3,33,0.0,,13.8,0,False
TDL,2023-06-01T16:00,35.1,33,0.0,,14.1,0,False
TDL,2023-06-01T17:00,33.7,37,0.0,,12.7,0,False
TDL,2023-06-01T18:00,32.0,45,0.0,,5.8,0,False
TDL,2023-06-01T19:00,30.1,51,0.0,,8.5,0,False
TDL,2023-06-01T20:00,29.7,49,0.0,,13.8,3,False
TDL,2023-06-01T21:00,29.6,49,0.0,,10.2,0,False
TDL,2023-06-01T22:00,28.5,54,0.0,,13.9,0,False
TDL,2023-06-01T23:00,27.5,60,0.0,,13.7,0,False
TDL,2023-06-02T00:00,26.6,66,0.0,,12.2,2,False
TDL,2023-06-02T01:00,26.3,68,0.0,,10.5,3,False
TDL,2023-06-02T02:00,25.7,70,0.0,,9.1,3,False
TDL,2023-06-02T03:00,24.0,79,0.3,,22.8,51,False
TDL,2023-06-02T04:00,22.8,84,0.1,,10.4,51,False
TDL,2023-06-02T05:00,25.4,73,0.0,,7.0,0,False
TDL,2023-06-02T06:00,26.3,71,0.0,,11.0,0,False
TDL,2023-06-02T07:00,27.6,63,0.0,,14.1,0,False
TDL,2023-06-02T08:00,29.1,55,0.0,,13.4,0,False
TDL,2023-06-02T09:00,30.8,47,0.0,,11.1,0,False
TDL,2023-06-02T10:00,32.3,42,0.0,,7.4,2,False
TDL,2023-06-02T11:00,33.5,41,0.0,,7.6,3,False
TDL,2023-06-02T12:00,34.1,40,0.0,,10.9,0,False
TDL,2023-06-02T13:00,34.6,38,0.0,,11.8,0,False
TDL,2023-06-02T14:00,35.1,35,0.0,,9.6,0,False
TDL,2023-06-02T15:00,35.2,35,0.0,,10.6,0,False
TDL,2023-06-02T16:00,34.6,36,0.0,,13.6,1,False
TDL,2023-06-02T17:00,34.1,38,0.0,,9.2,0,False
TDL,2023-06-02T18:00,32.8,43,0.0,,8.4,1,False
TDL,2023-06-02T19:00,31.0,48,0.0,,7.7,0,False
TDL,2023-06-02T20:00,30.1,50,0.0,,8.9,1,False
TDL,2023-06-02T21:00,29.2,52,0.0,,6.3,0,False
TDL,2023-06-02T22:00,28.8,53,0.0,,8.6,0,False
TDL,2023-06-02T23:00,28.1,53,0.0,,7.6,0,False
TDL,2023-06-03T00:00,27.2,55,0.0,,6.0,0,False
TDL,2023-06-03T01:00,26.4,58,0.0,,5.6,0,False
TDL,2023-06-03T02:00,25.9,60,0.0,,6.0,0,False
TDL,2023-06-03T03:00,25.4,62,0.0,,5.7,0,False
TDL,2023-06-03T04:00,24.8,64,0.0,,4.8,0,False
TDL,2023-06-03T05:00,25.6,64,0.0,,5.1,0,False
TDL,2023-06-03T06:00,27.1,59,0.0,,5.8,0,False
TDL,2023-06-03T07:00,29.0,52,0.0,,4.6,1,False
TDL,2023-06-03T08:00,31.2,45,0.0,,4.2,0,False
TDL,2023-06-03T09:00,33.3,40,0.0,,5.5,0,False
TDL,2023-06-03T10:00,34.7,38,0.0,,8.5,0,False
TDL,2023-06-03T11:00,35.8,34,0.0,,13.1,0,False
TDL,2023-06-03T12:00,36.6,29,0.0,,12.4,0,False
TDL,2023-06-03T13:00,37.2,27,0.0,,11.5,0,False
TDL,2023-06-03T14:00,37.7,25,0.0,,11.6,2,False
TDL,2023-06-03T15:00,37.6,24,0.0,,12.7,3,False
TDL,2023-06-03T16:00,37.1,25,0.0,,13.2,1,False
